date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:44%20GMT	https://biit.edu.pk/assets/img/faculty/NaseerSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/NaseerSb.jpg	(from https://biit.edu.pk/Team)
20:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:44%20GMT	https://biit.edu.pk/assets/img/faculty/AdeelSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/AdeelSb.jpg	(from https://biit.edu.pk/Team)
20:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:44%20GMT	https://biit.edu.pk/assets/img/faculty/afrasiab.jpg	D:/institute/biit.edu.pk/assets/img/faculty/afrasiab.jpg	(from https://biit.edu.pk/Team)
20:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:45%20GMT	https://biit.edu.pk/assets/img/faculty/MrAftab.png	D:/institute/biit.edu.pk/assets/img/faculty/MrAftab.png	(from https://biit.edu.pk/Team)
20:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:45%20GMT	https://biit.edu.pk/assets/img/faculty/MrAmir.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrAmir.jpg	(from https://biit.edu.pk/Team)
20:03:44	1015316/1015316	---M--	200	added ('OK')	application/pdf	etag:%22e6001a-f7e14-64488ad89e380%22	https://biit.edu.pk/assets/BIIT%20Prospectus%202025.pdf	D:/institute/biit.edu.pk/assets/BIIT%20Prospectus%202025.pdf	(from https://biit.edu.pk/Download)
20:03:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:45%20GMT	https://biit.edu.pk/assets/img/faculty/AzharSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/AzharSb.jpg	(from https://biit.edu.pk/Team)
20:03:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:45%20GMT	https://biit.edu.pk/assets/img/faculty/MrKhalid.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrKhalid.jpg	(from https://biit.edu.pk/Team)
20:03:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:46%20GMT	https://biit.edu.pk/assets/img/faculty/MrAhsan.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrAhsan.jpg	(from https://biit.edu.pk/Team)
20:03:46	11897/11897	---M--	200	added ('OK')	image/jpeg	etag:%22e60105-2e79-64595d2012d00%22	https://biit.edu.pk/assets/img/faculty/MamNoor.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MamNoor.jpg	(from https://biit.edu.pk/Team)
20:03:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:47%20GMT	https://biit.edu.pk/assets/img/faculty/shafiq%20gondal.jpg	D:/institute/biit.edu.pk/assets/img/faculty/shafiq%20gondal.jpg	(from https://biit.edu.pk/Team)
20:03:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:47%20GMT	https://biit.edu.pk/assets/img/faculty/ShahidASb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/ShahidASb.jpg	(from https://biit.edu.pk/Team)
20:03:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:48%20GMT	https://biit.edu.pk/assets/img/faculty/UmarSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/UmarSb.dc.delayed	(from https://biit.edu.pk/Team)
20:03:47	127472/127472	---M--	200	added ('OK')	image/webp	etag:%22e60159-1f1f0-64595eb933240%22	https://biit.edu.pk/assets/img/faculty/sumaira.webp	D:/institute/biit.edu.pk/assets/img/faculty/sumaira.webp	(from https://biit.edu.pk/Team)
20:03:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:48%20GMT	https://biit.edu.pk/assets/img/faculty/Ghousia.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Ghousia.jpg	(from https://biit.edu.pk/Team)
20:03:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:49%20GMT	https://biit.edu.pk/assets/img/faculty/Iqra.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Iqra.jpg	(from https://biit.edu.pk/Team)
20:03:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:50%20GMT	https://biit.edu.pk/assets/img/faculty/daniyal.jpg	D:/institute/biit.edu.pk/assets/img/faculty/daniyal.jpg	(from https://biit.edu.pk/Team)
20:03:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:50%20GMT	https://biit.edu.pk/assets/img/faculty/QasimSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/QasimSb.jpg	(from https://biit.edu.pk/Team)
20:03:51	214934/214934	---M--	200	added ('OK')	image/webp	etag:%22e600f3-34796-64595ec68d1c0%22	https://biit.edu.pk/assets/img/faculty/ihtisham.webp	D:/institute/biit.edu.pk/assets/img/faculty/ihtisham.webp	(from https://biit.edu.pk/Team)
20:03:52	370428/370428	---M--	200	added ('OK')	image/webp	etag:%22e60144-5a6fc-6451725dbf380%22	https://biit.edu.pk/assets/img/faculty/saima.webp	D:/institute/biit.edu.pk/assets/img/faculty/saima.webp	(from https://biit.edu.pk/Team)
20:03:55	184374/184374	---M--	200	added ('OK')	image/webp	etag:%22e6013a-2d036-64595f9a44540%22	https://biit.edu.pk/assets/img/faculty/Rizwan.webp	D:/institute/biit.edu.pk/assets/img/faculty/Rizwan.webp	(from https://biit.edu.pk/Team)
20:03:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:56%20GMT	https://biit.edu.pk/assets/img/faculty/shafqat.jpg	D:/institute/biit.edu.pk/assets/img/faculty/shafqat.e5.delayed	(from https://biit.edu.pk/Team)
20:03:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:57%20GMT	https://biit.edu.pk/assets/img/faculty/sumiya.jpg	D:/institute/biit.edu.pk/assets/img/faculty/sumiya.jpg	(from https://biit.edu.pk/Team)
20:03:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:57%20GMT	https://biit.edu.pk/assets/img/faculty/WaseemSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/WaseemSb.jpg	(from https://biit.edu.pk/Team)
20:03:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:58%20GMT	https://biit.edu.pk/assets/img/faculty/Zahida.png	D:/institute/biit.edu.pk/assets/img/faculty/Zahida.png	(from https://biit.edu.pk/Team)
20:03:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:58%20GMT	https://biit.edu.pk/assets/img/faculty/Zohaib.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/Zohaib.jpeg	(from https://biit.edu.pk/Team)
20:03:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:58%20GMT	https://biit.edu.pk/assets/img/faculty/AbuHurrairah.png	D:/institute/biit.edu.pk/assets/img/faculty/AbuHurrairah.png	(from https://biit.edu.pk/Team)
20:03:58	18771/18771	---M--	200	added ('OK')	image/jpeg	etag:%22e600ed-4953-64595b4adda00%22	https://biit.edu.pk/assets/img/faculty/Hina.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Hina.jpg	(from https://biit.edu.pk/Team)
20:03:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:00%20GMT	https://biit.edu.pk/assets/img/faculty/H.jpg	D:/institute/biit.edu.pk/assets/img/faculty/H.jpg	(from https://biit.edu.pk/Team)
20:03:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:00%20GMT	https://biit.edu.pk/assets/img/faculty/Javeria%20abbasi.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Javeria%20abbasi.jpg	(from https://biit.edu.pk/Team)
20:04:01	53594/53594	---M--	200	added ('OK')	image/jpeg	etag:%22e60101-d15a-64595bf77b140%22	https://biit.edu.pk/assets/img/faculty/laiba.jpg	D:/institute/biit.edu.pk/assets/img/faculty/laiba.jpg	(from https://biit.edu.pk/Team)
20:04:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:02%20GMT	https://biit.edu.pk/assets/img/faculty/maila.jpg	D:/institute/biit.edu.pk/assets/img/faculty/maila.jpg	(from https://biit.edu.pk/Team)
20:04:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:02%20GMT	https://biit.edu.pk/assets/img/faculty/Mehmoona.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Mehmoona.jpg	(from https://biit.edu.pk/Team)
20:04:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:03%20GMT	https://biit.edu.pk/assets/img/faculty/Mona.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Mona.jpg	(from https://biit.edu.pk/Team)
20:04:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:03%20GMT	https://biit.edu.pk/assets/img/faculty/Nomaail.png	D:/institute/biit.edu.pk/assets/img/faculty/Nomaail.png	(from https://biit.edu.pk/Team)
20:04:03	25445/25445	---M--	200	added ('OK')	image/jpeg	etag:%22e60131-6365-64595c30b3840%22	https://biit.edu.pk/assets/img/faculty/QariAbdulHameed.jpg	D:/institute/biit.edu.pk/assets/img/faculty/QariAbdulHameed.jpg	(from https://biit.edu.pk/Team)
20:04:07	115024/115024	---M--	200	added ('OK')	image/webp	etag:%22e60162-1c150-644890ddc1780%22	https://biit.edu.pk/assets/img/faculty/tallah.webp	D:/institute/biit.edu.pk/assets/img/faculty/tallah.webp	(from https://biit.edu.pk/Team)
20:04:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:08%20GMT	https://biit.edu.pk/assets/img/faculty/Riffat.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Riffat.jpg	(from https://biit.edu.pk/Team)
20:04:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:08%20GMT	https://biit.edu.pk/assets/img/faculty/Rubab.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Rubab.jpg	(from https://biit.edu.pk/Team)
20:04:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:09%20GMT	https://biit.edu.pk/assets/img/faculty/MamSadiqa.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MamSadiqa.jpg	(from https://biit.edu.pk/Team)
20:04:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:09%20GMT	https://biit.edu.pk/assets/img/faculty/sana%20liaqat.jpg	D:/institute/biit.edu.pk/assets/img/faculty/sana%20liaqat.jpg	(from https://biit.edu.pk/Team)
20:04:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:09%20GMT	https://biit.edu.pk/assets/img/faculty/Zain.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Zain.jpg	(from https://biit.edu.pk/Team)
20:04:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:09%20GMT	https://biit.edu.pk/assets/img/faculty/irum%20ilyas.jpg	D:/institute/biit.edu.pk/assets/img/faculty/irum%20ilyas.jpg	(from https://biit.edu.pk/Team)
20:04:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:10%20GMT	https://biit.edu.pk/assets/img/faculty/Zeeshan.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Zeeshan.jpg	(from https://biit.edu.pk/Team)
20:04:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:10%20GMT	https://biit.edu.pk/assets/img/faculty/AliBintahir.jpg	D:/institute/biit.edu.pk/assets/img/faculty/AliBintahir.jpg	(from https://biit.edu.pk/Team)
20:04:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:10%20GMT	https://biit.edu.pk/assets/img/faculty/MrAzeem.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrAzeem.jpg	(from https://biit.edu.pk/Team)
20:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:10%20GMT	https://biit.edu.pk/assets/img/faculty/Tayyaba.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Tayyaba.jpg	(from https://biit.edu.pk/Team)
20:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:11%20GMT	https://biit.edu.pk/assets/img/faculty/zer.jpg	D:/institute/biit.edu.pk/assets/img/faculty/zer.jpg	(from https://biit.edu.pk/Team)
20:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:11%20GMT	https://biit.edu.pk/assets/img/faculty/HamzaSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/HamzaSb.jpg	(from https://biit.edu.pk/Team)
20:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:11%20GMT	https://biit.edu.pk/assets/img/faculty/MrIrfan.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrIrfan.jpg	(from https://biit.edu.pk/Team)
20:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:11%20GMT	https://biit.edu.pk/assets/img/faculty/SohailAdil.jpg	D:/institute/biit.edu.pk/assets/img/faculty/SohailAdil.jpg	(from https://biit.edu.pk/Team)
20:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:12%20GMT	https://biit.edu.pk/assets/img/faculty/shaheeq.jpg	D:/institute/biit.edu.pk/assets/img/faculty/shaheeq.jpg	(from https://biit.edu.pk/Team)
20:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:12%20GMT	https://biit.edu.pk/assets/img/faculty/iqra%20ejaz.jpg	D:/institute/biit.edu.pk/assets/img/faculty/iqra%20ejaz.jpg	(from https://biit.edu.pk/Team)
20:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:12%20GMT	https://biit.edu.pk/assets/img/faculty/Mariyum.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Mariyum.jpg	(from https://biit.edu.pk/Team)
20:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:12%20GMT	https://biit.edu.pk/assets/img/faculty/amir.jpg	D:/institute/biit.edu.pk/assets/img/faculty/amir.jpg	(from https://biit.edu.pk/Team)
20:04:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:12%20GMT	https://biit.edu.pk/assets/img/faculty/Purwa.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Purwa.jpg	(from https://biit.edu.pk/Team)
20:04:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:13%20GMT	https://biit.edu.pk/assets/img/faculty/Sajjad.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Sajjad.jpg	(from https://biit.edu.pk/Team)
20:04:26	1201547/1201547	---M--	200	added ('OK')	image/jpeg	etag:%22e6013e-12558b-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/sadia%20Murtaza.jpg	D:/institute/biit.edu.pk/assets/img/faculty/sadia%20Murtaza.jpg	(from https://biit.edu.pk/Team)
20:04:26	1441722/1441722	---M--	200	added ('OK')	image/webp	etag:%22e6013b-15ffba-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/roma.webp	D:/institute/biit.edu.pk/assets/img/faculty/roma.webp	(from https://biit.edu.pk/Team)
20:04:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:27%20GMT	https://biit.edu.pk/assets/img/faculty/shehryar.jpg	D:/institute/biit.edu.pk/assets/img/faculty/shehryar.10a.delayed	(from https://biit.edu.pk/Team)
20:04:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:27%20GMT	https://biit.edu.pk/assets/img/faculty/Awais.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Awais.jpg	(from https://biit.edu.pk/Team)
20:04:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:27%20GMT	https://biit.edu.pk/assets/img/faculty/shahid2.jpg	D:/institute/biit.edu.pk/assets/img/faculty/shahid2.jpg	(from https://biit.edu.pk/Team)
20:04:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:28%20GMT	https://biit.edu.pk/assets/img/faculty/Shaukat.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Shaukat.jpg	(from https://biit.edu.pk/Team)
20:04:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:29%20GMT	https://biit.edu.pk/assets/img/faculty/shakeel.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/shakeel.10f.delayed	(from https://biit.edu.pk/Team)
20:04:35	413582/413582	---M--	200	added ('OK')	image/webp	etag:%22e600f5-64f8e-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/imran.webp	D:/institute/biit.edu.pk/assets/img/faculty/imran.webp	(from https://biit.edu.pk/Team)
20:04:40	1189608/1189608	---M--	200	added ('OK')	image/webp	etag:%22e6012c-1226e8-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/nouman.webp	D:/institute/biit.edu.pk/assets/img/faculty/nouman.webp	(from https://biit.edu.pk/Team)
20:04:44	2328154/2328154	---M--	200	added ('OK')	image/webp	etag:%22e60154-23865a-64488f2710c80%22	https://biit.edu.pk/assets/img/faculty/sirmustafa.webp	D:/institute/biit.edu.pk/assets/img/faculty/sirmustafa.webp	(from https://biit.edu.pk/Team)
20:04:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:45%20GMT	https://biit.edu.pk/assets/img/faculty/ibrar.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/ibrar.113.delayed	(from https://biit.edu.pk/Team)
20:04:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:45%20GMT	https://biit.edu.pk/assets/img/faculty/Fayyaz.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/Fayyaz.jpeg	(from https://biit.edu.pk/Team)
20:04:50	927202/927202	---M--	200	added ('OK')	image/webp	etag:%22e60146-e25e2-64488ada86800%22	https://biit.edu.pk/assets/img/faculty/saliq.webp	D:/institute/biit.edu.pk/assets/img/faculty/saliq.webp	(from https://biit.edu.pk/Team)
20:04:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:52%20GMT	https://biit.edu.pk/assets/img/faculty/mubashir.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/mubashir.116.delayed	(from https://biit.edu.pk/Team)
20:04:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:52%20GMT	https://biit.edu.pk/assets/img/faculty/muqarab.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/muqarab.jpeg	(from https://biit.edu.pk/Team)
20:04:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:52%20GMT	https://biit.edu.pk/assets/img/faculty/maqsood.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/maqsood.jpeg	(from https://biit.edu.pk/Team)
20:04:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:04:53%20GMT	https://biit.edu.pk/assets/img/faculty/amjid.jpg	D:/institute/biit.edu.pk/assets/img/faculty/amjid.jpg	(from https://biit.edu.pk/Team)
20:05:03	964974/964974	---M--	200	added ('OK')	image/webp	etag:%22e60128-eb96e-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/nisar.webp	D:/institute/biit.edu.pk/assets/img/faculty/nisar.webp	(from https://biit.edu.pk/Team)
20:05:07	1018242/1018242	---M--	200	added ('OK')	image/webp	etag:%22e600fa-f8982-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/Israr.webp	D:/institute/biit.edu.pk/assets/img/faculty/Israr.webp	(from https://biit.edu.pk/Team)
20:05:09	572230/572230	---M--	200	added ('OK')	image/webp	etag:%22e600c9-8bb46-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/anwar.webp	D:/institute/biit.edu.pk/assets/img/faculty/anwar.webp	(from https://biit.edu.pk/Team)
20:05:12	317300/317300	---M--	200	added ('OK')	image/webp	etag:%22e60148-4d774-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/Samsoon.webp	D:/institute/biit.edu.pk/assets/img/faculty/Samsoon.webp	(from https://biit.edu.pk/Team)
20:05:17	1258152/1258152	---M--	200	added ('OK')	image/webp	etag:%22e600c2-1332a8-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/ahmed.webp	D:/institute/biit.edu.pk/assets/img/faculty/ahmed.webp	(from https://biit.edu.pk/Team)
20:05:18	283324/283324	---M--	200	added ('OK')	image/webp	etag:%22e6012e-452bc-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/Perwish-khokar.webp	D:/institute/biit.edu.pk/assets/img/faculty/Perwish-khokar.webp	(from https://biit.edu.pk/Team)
20:05:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:19%20GMT	https://biit.edu.pk/assets/img/faculty/nasir.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/nasir.11f.delayed	(from https://biit.edu.pk/Team)
20:05:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:25%20GMT	https://biit.edu.pk/assets/img/faculty/azra.jpg	D:/institute/biit.edu.pk/assets/img/faculty/azra.121.delayed	(from https://biit.edu.pk/Team)
20:05:27	1235146/1235146	---M--	200	added ('OK')	image/webp	etag:%22e60119-12d8ca-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/mushtaq.webp	D:/institute/biit.edu.pk/assets/img/faculty/mushtaq.webp	(from https://biit.edu.pk/Team)
20:05:27	288890/288890	---M--	200	added ('OK')	image/webp	etag:%22e600ea-4687a-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/Hanook.webp	D:/institute/biit.edu.pk/assets/img/faculty/Hanook.webp	(from https://biit.edu.pk/Team)
20:05:29	78472/78472	---M--	200	added ('OK')	font/woff2	etag:%22e602f6-13288-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.woff2	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400.woff2	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:30	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602f2-21676-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.eot	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:31	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602f2-21676-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.eot?	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400d41d.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:32	92136/92136	---M--	200	added ('OK')	font/woff	etag:%22e602f5-167e8-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.woff	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400.woff	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:33	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602f7-862e-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.eot	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:34	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602f7-862e-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.eot?	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400d41d.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:34	13588/13588	---M--	200	added ('OK')	font/woff2	etag:%22e602fb-3514-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.woff2	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400.woff2	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:34	16776/16776	---M--	200	added ('OK')	font/woff	etag:%22e602fa-4188-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.woff	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400.woff	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:35	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%22e602f9-8504-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.ttf	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400.ttf	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:35	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%22e602f4-21544-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.ttf	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400.ttf	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:38	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%22e602f8-2354a-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-regular-400.svg	D:/institute/biit.edu.pk/assets/webfonts/fa-regular-400.svg	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:40	1313490/1313490	---M--	200	added ('OK')	image/webp	etag:%22e60120-140ad2-64488ad89e380%22	https://biit.edu.pk/assets/img/faculty/nabeel.webp	D:/institute/biit.edu.pk/assets/img/faculty/nabeel.webp	(from https://biit.edu.pk/Team)
20:05:41	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602fc-3200e-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.eot?	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900d41d.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:42	80252/80252	---M--	200	added ('OK')	font/woff2	etag:%22e60300-1397c-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.woff2	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900.woff2	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
